ID,Age,Gender,Province,Education,Religion,Employment,Ideology
R_2sYKwXkcqFTriUc,67,A woman,Alberta,High school,Catholic,Retired,10
R_Xp3QG3UA6e0EJd7,38,A woman,British Columbia,High school,None/Atheist,Self-employed,0
R_AuhE7zlBSTobljH,67,A woman,Manitoba,Some high school,Don't know/ Prefer not to answer,Retired,6
R_2uW08WilKiRESlK,59,A woman,Ontario,College/technical diploma,Catholic,Working part-time,7
R_87mnaeiO4KDrQnD,74,A woman,Ontario,Some post-secondary,Catholic,Retired,10
R_3DoxetrxwLMsOJY,35,A man,Quebec,Bachelor's degree,None/Atheist,Working full-time,2
R_1JVhYwx1agjLD8Z,79,A man,Ontario,Master's degree,Catholic,Working part-time,8
R_1NE239MXWNAR3iB,38,A woman,Ontario,Some post-secondary,None/Atheist,Caring for family,3
R_3LZKWQizF0MIPvS,64,A woman,Ontario,Some post-secondary,Presbyterian,Working full-time,6
R_1qgDtATZB0MEYiN,46,A woman,Ontario,Master's degree,None/Atheist,Working full-time,6
R_sbdW0UOQHWGdzcR,34,A man,Manitoba,Some high school,Catholic,Working full-time,9
R_11Zx1blIM82D1X9,19,A woman,Ontario,Some post-secondary,None/Atheist,Student,3
R_1IRaRLe71vuRfjU,47,A woman,Quebec,College/technical diploma,None/Atheist,Working full-time,2
R_wN078zTFH5LkQvv,58,A woman,Ontario,High school,Protestant,Disabled,7
R_3qvQGE1XvcGDlBE,38,A man,Ontario,Master's degree,Muslim,Working full-time,9
R_2OYZw7fGTEihfFg,38,A woman,Ontario,Bachelor's degree,Evangelical/Pentecostal,Caring for family,8
R_2UgfQFwcwzuKHj2,55,A woman,Ontario,College/technical diploma,Evangelical/Pentecostal,Working full-time,9
R_2V2zIOpDWCz93tu,60,A man,Ontario,Master's degree,Baptist,Working full-time,6
R_1d0TSP7NkCKTlyh,46,A woman,Quebec,Master's degree,Catholic,Working full-time,6
R_1EYbdsNgX0HuhxG,62,A woman,Saskatchewan,High school,Lutheran,Self-employed,9
R_2vYcy0M40c1qMnB,64,A woman,Ontario,High school,Catholic,Working part-time,5
R_3fpEUKMhKnCIkSC,37,A woman,Ontario,Some post-secondary,None/Atheist,Working full-time,1
R_2xzOcDbkHzN3XIp,48,A woman,Ontario,High school,Anglican,Working full-time,7
R_Os9e5DZtSGA9l1n,22,A woman,British Columbia,Some post-secondary,None/Atheist,Student,0
R_115bV17W1w0TI5j,55,A woman,Ontario,Master's degree,Anglican,Working full-time,2
R_1lgiJKNsDu479JB,33,A woman,Quebec,Professional degree or doctorate,None/Atheist,Other,2
R_3EaM4DAVk10LwO5,20,A woman,Quebec,Bachelor's degree,Orthodox Christian,Student,7
R_2riqg0QtcM98o3I,74,A man,Quebec,Some post-secondary,Catholic,Retired,8
R_Zh1MN6nJMQmLrRT,67,A man,Ontario,High school,Catholic,Retired,6
R_1i3Azkf9agyeh6G,53,A woman,Ontario,College/technical diploma,None/Atheist,Working full-time,3
R_1BaiqYUAfau7H2h,60,A man,Ontario,Some post-secondary,Presbyterian,Self-employed,7
R_sAyjIKSc71c5bsR,23,A woman,British Columbia,Bachelor's degree,Catholic,Working full-time,10
R_1jDNESNkOrpc82W,53,A man,Quebec,College/technical diploma,Catholic,Working full-time,4
R_2D06em1jYa1daER,25,A woman,British Columbia,High school,None/Atheist,Unemployed,6
R_22oaISOsqoAV7wx,73,A woman,Alberta,Some post-secondary,Orthodox Christian,Retired,6
R_1l9p47hrPz8JIcz,58,A woman,Quebec,Professional degree or doctorate,Don't know/ Prefer not to answer,Self-employed,5
R_SVKcQE8Qdd5xqBr,55,A man,Ontario,Bachelor's degree,Don't know/ Prefer not to answer,Self-employed,6
R_10MnMzA80Fm7WYy,50,A man,Quebec,Bachelor's degree,Protestant,Working full-time,9
R_2wod1aFhh5m0vK6,49,A woman,Alberta,Professional degree or doctorate,Presbyterian,Self-employed,9
R_7P2IMRbrD5l0Qrn,64,A woman,Ontario,High school,Don't know/ Prefer not to answer,Retired,5
R_5psVklEnmrS0HMl,44,A woman,Ontario,Bachelor's degree,Don't know/ Prefer not to answer,Working full-time,9
R_2bZe6YK0PgKUYW0,61,A man,British Columbia,College/technical diploma,None/Atheist,Retired,3
R_2uKizY1kwThEZfJ,61,A woman,Alberta,Some post-secondary,United Church,Retired,8
R_3fAV8U0b5OHYsoa,70,A man,Manitoba,College/technical diploma,Lutheran,Retired,7
R_u8EQoysaqK8on29,58,A woman,Quebec,Bachelor's degree,Catholic,Working full-time,3
R_1oj7vAG39hSAYkj,74,A man,Ontario,Bachelor's degree,Agnostic,Retired,3
R_6lGrMNLeRtmJsqd,77,A man,Ontario,Bachelor's degree,Anglican,Self-employed,6
R_1lc0smBxtx6ivZO,83,A woman,Ontario,Bachelor's degree,None/Atheist,Retired,7
R_xGipVke4zW5RZGp,51,A man,Ontario,College/technical diploma,United Church,Working full-time,9
R_rdSbKMXrOLFo3Xr,65,A woman,Ontario,High school,United Church,Retired,5
R_3n3ffBiNTZEZ5Ip,66,A man,Alberta,College/technical diploma,Don't know/ Prefer not to answer,Working full-time,6
R_2R9dV9BTzsaZUPy,23,A man,Ontario,Bachelor's degree,Hindu,Unemployed,6
R_1PcaeB5Z8AwBvCi,24,A man,Manitoba,Bachelor's degree,Buddhist,Working full-time,7
R_3lVocmNiNyuvhea,37,A woman,Ontario,Some post-secondary,Don't know/ Prefer not to answer,Working full-time,3
R_31bY2zq0buY7PzT,42,A woman,Quebec,Some post-secondary,None/Atheist,Working full-time,5
R_31Xyh6XoamM4N24,46,A woman,Ontario,College/technical diploma,Christian Reformed,Retired,8
R_BWCv181cth4sF9f,27,A woman,Ontario,College/technical diploma,None/Atheist,Working full-time,6
R_25ppIty4kO4gAOR,32,A man,Alberta,Bachelor's degree,Buddhist,Working full-time,6
R_bOPYEY6wYMPDW25,41,A woman,Alberta,Bachelor's degree,Catholic,Working full-time,7
R_UfkVZBElXpYuaKB,20,A man,Ontario,Some post-secondary,Jewish,Working full-time,7
R_22VRene8aivvYoC,43,A man,Ontario,Some post-secondary,Presbyterian,Working part-time,7
R_2VdN2fLUMIg68Dj,28,A woman,Quebec,High school,None/Atheist,Caring for family,5
R_1LA4aSStv0SiAMo,29,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",Alberta,Professional degree or doctorate,Don't know/ Prefer not to answer,Working full-time,4
R_2CKeIOLRrFW0T6e,48,A woman,Ontario,Some post-secondary,None/Atheist,Working full-time,5
R_2Y36y2O9fKPx1Gc,34,A woman,Ontario,Master's degree,Don't know/ Prefer not to answer,Working full-time,8
R_23UERJ0gNZBgCKr,36,A woman,Alberta,Bachelor's degree,United Church,Working full-time,6
R_rrvGagmEtsSCdy1,27,A woman,Ontario,High school,Anglican,Other,2
R_2ud6oXJNLFiUHtL,50,A man,Quebec,Some post-secondary,Evangelical/Pentecostal,Self-employed,6
R_3J9N56q3IHcWXep,70,A man,British Columbia,Bachelor's degree,Catholic,Self-employed,7
R_1H5hJPGkwU5xUCS,44,A man,Ontario,College/technical diploma,Anglican,Working full-time,7
R_3sihJafLVbRWPSb,38,A woman,Ontario,Some post-secondary,None/Atheist,Self-employed,5
R_3O8o7K0IfBAFoXP,28,A woman,Quebec,Some post-secondary,Catholic,Self-employed,4
R_2EFsu9gGMvq7SOd,19,A man,Ontario,Some post-secondary,None/Atheist,Working full-time,5
R_ZIuqHtV7qus5hKx,69,A woman,Ontario,College/technical diploma,None/Atheist,Retired,2
R_2EfM4XmxckY5QIT,52,A woman,Quebec,Some post-secondary,None/Atheist,Working part-time,6
R_3fZ8lI87uCIDK8W,47,A woman,Ontario,Professional degree or doctorate,Don't know/ Prefer not to answer,Working full-time,10
R_3G9fJ9bnlMs96Ny,40,A woman,Ontario,College/technical diploma,Catholic,Other,5
R_3jcZrZJBJD4uuQN,33,A woman,Ontario,Bachelor's degree,Jewish,Working part-time,8
R_d4Lw4PBLBUkhliV,41,A woman,Manitoba,Bachelor's degree,Catholic,Caring for family,5
R_1js1sDJHfSB4log,29,A woman,Alberta,College/technical diploma,Don't know/ Prefer not to answer,Unemployed,8
R_42PicaHifIblXhf,49,A woman,Quebec,High school,Catholic,Working part-time,8
R_s6kTQROCeZXXiut,69,A woman,British Columbia,College/technical diploma,Mormon,Retired,7
R_21jljuG1pWHwqF3,30,A woman,Alberta,High school,Don't know/ Prefer not to answer,Caring for family,5
R_2aajszQYrtZ1A3u,33,A man,Ontario,Master's degree,Jewish,Working part-time,8
R_xhggTBdEQe29rZn,22,A woman,Quebec,College/technical diploma,Catholic,Student,8
R_piVLH0M7KzBYNTX,21,A woman,Alberta,High school,Baptist,Other,6
R_3KSDAoIH1HAoycF,29,A woman,British Columbia,Master's degree,Don't know/ Prefer not to answer,Working part-time,6
R_3HubNBcRomnDUkj,69,A woman,Ontario,College/technical diploma,None/Atheist,Retired,5
R_1ePM4yzBROk8Ozi,33,A woman,Quebec,Bachelor's degree,None/Atheist,Working full-time,6
R_5hwxRkcC4UTD0tz,51,A woman,Ontario,Bachelor's degree,Protestant,Working full-time,6
R_3KveR2b6Yj5vztV,34,A man,Ontario,Some post-secondary,Hindu,Working full-time,8
R_1Ka3HxqFG8X5KPN,43,A man,Ontario,Bachelor's degree,Evangelical/Pentecostal,Working full-time,2
R_DpXyU2h3iC83nup,66,A man,Saskatchewan,Some post-secondary,Catholic,Retired,5
R_1qg1gRii81ARTve,78,A woman,British Columbia,High school,Catholic,Retired,8
R_3gNM2X7DDEaJTA1,70,A woman,Ontario,Professional degree or doctorate,Agnostic,Retired,3
R_3oGuZP8BBDSrqlD,59,A woman,Ontario,College/technical diploma,Agnostic,Working full-time,4
R_1CKibQ92C1cQt7t,62,A woman,British Columbia,Master's degree,None/Atheist,Retired,3
R_1cUGvTtwR1CJwAg,67,A woman,Manitoba,Some post-secondary,Evangelical/Pentecostal,Retired,7
R_3fDG2JuSkhEvlx9,48,A man,Alberta,College/technical diploma,None/Atheist,Working full-time,10
R_2rC1woW2ZufSlU6,23,A woman,Quebec,Bachelor's degree,Catholic,Student and working,3
R_2fp1xHnGIZAmfiP,43,A man,British Columbia,High school,Anglican,Working full-time,3
R_1IRFOegbh5zvuLl,59,A woman,British Columbia,Some post-secondary,Christian Reformed,Self-employed,5
R_Q3owDhoBbJyT2Ct,26,A woman,Ontario,Master's degree,Evangelical/Pentecostal,Working full-time,1
R_1LG1LdpOBEFZrO1,76,A man,British Columbia,Professional degree or doctorate,Agnostic,Retired,10
R_2dL24ZcnfNhEyk0,24,A man,Ontario,High school,None/Atheist,Working full-time,6
R_1meATM3OaKWipH4,55,A man,Ontario,College/technical diploma,None/Atheist,Working full-time,9
R_3J8GXVwWNWdFTWG,19,A man,Ontario,Master's degree,Hindu,Self-employed,6
R_3R8gwoY0MF4ucbA,78,A man,Alberta,Master's degree,Don't know/ Prefer not to answer,Retired,8
R_2TZsWXTlVMTwSbW,20,A man,Manitoba,Some post-secondary,Hindu,Student,10
R_cSj3olLux0bRdVn,67,A man,Ontario,Some post-secondary,Protestant,Retired,3
R_Q6BXe92JEJJoGbv,23,A man,Quebec,College/technical diploma,None/Atheist,Working full-time,6
R_3Ht3w6ll8pkXPyB,33,A woman,Quebec,Bachelor's degree,None/Atheist,Caring for family and working,4
R_2tUzswYP1FeCxax,44,A man,Quebec,Some post-secondary,Catholic,Working full-time,8
R_2PmXGtgyiPqThuX,71,A woman,British Columbia,High school,Anglican,Retired,5
R_1C3ogRmgiJ459g1,29,A woman,Saskatchewan,Bachelor's degree,Catholic,Working full-time,4
R_3R3drurVpQGJeHS,61,A woman,Saskatchewan,College/technical diploma,United Church,Retired,9
R_2430y8LcVwJNbjP,18,A man,Alberta,Some post-secondary,None/Atheist,Student,2
R_WlE2N2dgagYdTfb,20,A woman,Alberta,High school,Agnostic,Student,9
R_2ysIzks8EN3lVBe,28,A woman,Alberta,College/technical diploma,Jewish,Working part-time,6
R_XGlthecNYHjhdmh,36,A woman,Ontario,No school,Catholic,Self-employed,5
R_Tde5Z3YQc4iTbCp,79,A man,Ontario,Bachelor's degree,United Church,Retired,8
R_RLeQkNYbJ63Q3rX,73,A man,Ontario,Some post-secondary,Agnostic,Retired,4
R_1oznVqbYoZdj0q8,43,A man,Quebec,Bachelor's degree,Other,Unemployed,10
R_3j2PRf0AnsEqi2E,76,A woman,Quebec,College/technical diploma,Catholic,Retired,5
R_111LOibtIcntSMT,73,A man,Alberta,Some post-secondary,Catholic,Retired,7
R_2QEP6TObgIO0QvE,46,A woman,Quebec,Some high school,Protestant,Self-employed,9
R_1n3gfQUgmV8GVBM,74,A woman,Manitoba,Some high school,Catholic,Retired,5
R_3jZ0hw1QWiYt1Lk,62,A man,British Columbia,High school,Anglican,Retired,4
R_3ls4k1eogW8RxZr,28,A woman,Ontario,Bachelor's degree,None/Atheist,Working full-time,2
R_1IGk1qdai3TuKJ9,41,A woman,Alberta,Master's degree,None/Atheist,Working full-time,4
R_1rqWLKbpjBEXSoK,65,A woman,British Columbia,Some post-secondary,Other,Retired,5
R_3G7Bm3jPoMJ0JEw,72,A woman,Ontario,Some high school,Presbyterian,Retired,7
R_2uZGLivedpi1CJK,22,A woman,Ontario,Some post-secondary,Anglican,Working part-time,3
R_2ARwksStBWwecTo,56,A man,Quebec,Bachelor's degree,Lutheran,Unemployed,4
R_1EX9ezlikJTSwVA,35,A man,Quebec,Some post-secondary,None/Atheist,Self-employed,5
R_D7hxUFk7VoBDEkh,36,A woman,Alberta,College/technical diploma,Catholic,Working full-time,3
R_2uJxXNu7hdKJsgK,75,A man,Alberta,College/technical diploma,Protestant,Retired,4
R_12au555bRo9otLz,53,A man,Saskatchewan,Some post-secondary,None/Atheist,Working full-time,7
R_2rv7AmvwyEP6Dy9,74,A woman,Manitoba,College/technical diploma,Catholic,Retired,5
R_10UjU0VL6M5Whrz,73,A man,Alberta,Some post-secondary,Catholic,Retired,5
R_ZmdSqGmf3Bd1cIx,38,A woman,Quebec,Bachelor's degree,United Church,Working full-time,4
R_1mhmUNOvebZAdB7,63,A man,Ontario,College/technical diploma,United Church,Retired,7
R_2tkZtS5krsY1iK4,34,A woman,Ontario,Master's degree,Hindu,Unemployed,6
R_1LnwefsrmiWvIlO,66,A man,Quebec,College/technical diploma,Catholic,Retired,8
R_3HIG9XHpf8D9WeU,67,A man,Ontario,Master's degree,None/Atheist,Retired,4
R_30dHwGbhxxkHsws,45,A woman,Ontario,Master's degree,Muslim,Working full-time,0
R_2zCH0tZXQ2qIvuN,49,A woman,Ontario,Bachelor's degree,None/Atheist,Working full-time,8
R_1dHw8Bvp7iRDqbd,71,A man,Alberta,High school,Agnostic,Retired,8
R_bgsBxUqZsWTZIAN,73,A man,Ontario,Bachelor's degree,Anglican,Retired,7
R_qOyyW22ye7vLt3r,71,A woman,British Columbia,Some post-secondary,Catholic,Retired,3
R_WlgEeqYaJhVfbwZ,22,A woman,Ontario,High school,None/Atheist,Other,5
R_2qFcUKpuo8X152E,60,A woman,Quebec,Bachelor's degree,Agnostic,Working part-time,0
R_1EXX7yMqvuoPpjM,27,A woman,Manitoba,Bachelor's degree,Don't know/ Prefer not to answer,Working full-time,7
R_vThydUivYn1LFex,19,A woman,Saskatchewan,High school,None/Atheist,Student,4
R_1dmNB7PMnjqgSsM,31,A woman,Ontario,Master's degree,United Church,Working full-time,9
R_3CIBPlfiOsNFS6P,31,A woman,Alberta,Bachelor's degree,Catholic,Working part-time,10
R_3EARLk9uc1rCMb1,69,A woman,Saskatchewan,College/technical diploma,Other,Retired,9
R_3rTKTSv1uTmOFsl,21,A woman,Ontario,Some post-secondary,Protestant,Student,10
R_2xJNcj2Zxm3hRic,20,A woman,Ontario,Bachelor's degree,None/Atheist,Student,6
R_2e4GPPQOqMiGXgz,28,A woman,Quebec,Bachelor's degree,None/Atheist,Working full-time,3
R_1hFJUZ0pX9j1iFR,77,A man,Quebec,Some elementary school,Catholic,Don't know/ Prefer not to answer,5
R_2B8xRgAi1hP3zPg,74,A man,Ontario,Some high school,Don't know/ Prefer not to answer,Retired,10
R_3Do6NB4CrfQ32AA,20,A man,Quebec,Some post-secondary,Muslim,Working part-time,2
R_27gnTO9ibeILNCV,29,A woman,Saskatchewan,Bachelor's degree,Agnostic,Working full-time,3
R_1hSfXWvlPqI7WhJ,27,A woman,British Columbia,High school,None/Atheist,Working full-time,6
R_zZKX6XGq7BTh6SJ,19,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",Alberta,High school,Agnostic,Working full-time,0
R_2XibeCemtB55nbL,57,A man,Quebec,Bachelor's degree,None/Atheist,Working full-time,4
R_1qg5t0FlMP7XakQ,21,A man,Saskatchewan,Bachelor's degree,Muslim,Working full-time,10
R_xhFpwqwjV2j2uKB,38,A man,Alberta,College/technical diploma,None/Atheist,Working full-time,5
R_2timJ9Mx6NonijV,18,A woman,Ontario,High school,None/Atheist,Student,7
R_1DAQ76ckSDQTaUt,60,A woman,British Columbia,Bachelor's degree,Catholic,Working full-time,4
R_31sV15dTfPG6wwP,36,A woman,Quebec,Some post-secondary,None/Atheist,Working full-time,3
R_1CrV4hkE3V28bbY,33,A man,Ontario,Bachelor's degree,Protestant,Self-employed,4
R_1LZ4t1Kw5uWj06h,54,A woman,Quebec,College/technical diploma,Catholic,Working full-time,6
R_2wzSi4JM5OGdMTD,20,A woman,Ontario,High school,Muslim,Student,5
R_3iW4LUHpkiz6rrG,28,A woman,Alberta,Some post-secondary,None/Atheist,Self-employed,3
R_2CNXXcxnlrSf4lb,26,A woman,Quebec,Bachelor's degree,None/Atheist,Student,2
R_2E4RTNocubSqyMB,69,A man,Quebec,Master's degree,Agnostic,Retired,8
R_10N8tbRAUvi3gwn,63,A woman,British Columbia,College/technical diploma,Don't know/ Prefer not to answer,Retired,5
R_3MKyLwnKyhlOr0T,30,A woman,Ontario,Master's degree,Baptist,Working full-time,2
R_1g6MoSgxQqPlSdm,55,A man,Quebec,College/technical diploma,Don't know/ Prefer not to answer,Working full-time,8
R_3EzoXEOg6HRozdv,20,A woman,Ontario,High school,None/Atheist,Self-employed,6
R_YXk5tAcmWjwxog9,26,A woman,Saskatchewan,College/technical diploma,None/Atheist,Working full-time,2
R_30bJ2jVSDkFJ9AJ,68,A man,Quebec,Bachelor's degree,Agnostic,Retired,4
R_40ErklFD11FRYAN,53,A man,Ontario,Master's degree,None/Atheist,Working full-time,6
R_3M418XI63Mfi2gu,52,A woman,Ontario,College/technical diploma,Evangelical/Pentecostal,Working full-time,9
R_2f874DGmoHmJ7gL,68,A woman,Quebec,High school,Other,Retired,1
R_xxcsqAKc0IisnSN,35,A woman,Alberta,Bachelor's degree,Orthodox Christian,Working full-time,6
R_1OPv5bH8Q81sWUj,36,A man,Ontario,Master's degree,Agnostic,Working full-time,4
R_3npU0nvBrCw6dtw,29,A woman,British Columbia,Some post-secondary,Agnostic,Caring for family,0
R_voa9rVNebkCmby9,30,A man,British Columbia,Bachelor's degree,None/Atheist,Working full-time,3
R_3Pog3cL0y9mNm16,38,A man,Ontario,Professional degree or doctorate,None/Atheist,Working full-time,6
R_XsHhMIO6pyxhti9,19,A woman,British Columbia,High school,None/Atheist,Student,3
R_2S2oJghUJ1TCx2W,53,A woman,Ontario,College/technical diploma,Baptist,Working full-time,6
R_302hlFtCJuDdUEm,38,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",British Columbia,College/technical diploma,None/Atheist,Disabled,4
R_2YAhCGZKxLg8CMp,70,A woman,Quebec,Bachelor's degree,Catholic,Retired,3
R_2rYnP4yFkTxwDSO,62,A woman,Quebec,Some post-secondary,None/Atheist,Retired,9
R_1CpT50zQEiAoUPo,33,A man,Quebec,Bachelor's degree,Agnostic,Working full-time,6
R_21dBOkGG8jxSXBz,55,A woman,British Columbia,Some post-secondary,Anglican,Working full-time,10
R_2WSHtuipuYasdiJ,48,A man,British Columbia,College/technical diploma,Evangelical/Pentecostal,Self-employed,10
R_tQyh6DnNYOuKCtj,76,A man,Manitoba,Professional degree or doctorate,Mennonite,Retired,3
R_1mOXCc5tuHgnyjk,21,A woman,Quebec,Some post-secondary,Protestant,Student,8
R_21FgKRXPnHmdYas,66,A man,Alberta,Master's degree,None/Atheist,Self-employed,8
R_3L7JdKd8u8yajfX,33,A man,Alberta,High school,None/Atheist,Self-employed,8
R_1QJBMD7AnpzC5F0,62,A man,Quebec,High school,None/Atheist,Retired,3
R_1FnNq81oRq1VqFt,35,A man,Ontario,High school,Catholic,Unemployed,3
R_1oHgOTKAiH9aLLs,39,A woman,Quebec,High school,None/Atheist,Working full-time,3
R_1o6hhDzCX9w9LoO,72,A man,Quebec,Bachelor's degree,None/Atheist,Retired,2
R_31db3v0OuYbFnrz,33,A man,British Columbia,Some post-secondary,None/Atheist,Working full-time,5
R_2DNfDKnGmvvLHBq,39,A man,British Columbia,Some post-secondary,Presbyterian,Working full-time,3
R_1Ios67S0ZsMughG,38,A woman,Quebec,Some post-secondary,Catholic,Working full-time,5
R_rdvCFr4hZxUhePT,22,A man,Ontario,Bachelor's degree,Don't know/ Prefer not to answer,Working full-time,6
R_1n1LQErAiPsfhGR,31,A woman,Alberta,Some post-secondary,None/Atheist,Working full-time,6
R_31NthmTUdp8UCtR,45,A man,Ontario,College/technical diploma,Catholic,Working full-time,6
R_1UkKXdCNNLu2Atr,22,A woman,Ontario,Some high school,Hindu,Working part-time,5
R_ugr8s7ItMsLwQYp,23,A man,Ontario,Bachelor's degree,Catholic,Working full-time,9
R_3D6lmjHn7bTScFT,36,A man,British Columbia,Professional degree or doctorate,None/Atheist,Working full-time,1
R_V37FK0Kr4MISfU5,45,A woman,Alberta,High school,None/Atheist,Other,7
R_3PZerNlXOcFzNYs,21,A man,Alberta,Some post-secondary,Hindu,Retired,6
R_6x8ZDdiidb4SUcF,44,A man,Ontario,High school,None/Atheist,Working full-time,5
R_bJJpk5JRxf63Oa5,76,A woman,Ontario,Some post-secondary,Anglican,Retired,5
R_3Q0jnuuyPvdtbcx,78,A man,Quebec,Professional degree or doctorate,Agnostic,Retired,5
R_1P6jq8fj5T7P3aw,74,A man,Quebec,Bachelor's degree,Catholic,Retired,5
R_2AT5gYIg4JHgHFS,65,A woman,British Columbia,Professional degree or doctorate,None/Atheist,Other,1
R_1oosx8dKVnyXPrM,28,A woman,Alberta,Some post-secondary,Catholic,Other,5
R_3s5Qfv0RjYno80P,68,A man,British Columbia,High school,Catholic,Self-employed,8
R_1dyHNJ1a5ndf1F0,60,A woman,Quebec,Bachelor's degree,Catholic,Retired,3
R_1Gnb4qbZjzNJtPb,64,A man,Manitoba,Some post-secondary,United Church,Retired,6
R_3MsqxkS9Hcd8IDM,70,A man,Alberta,Bachelor's degree,None/Atheist,Retired,8
R_1I79ftNa10X2Fpg,26,A woman,Quebec,Bachelor's degree,None/Atheist,Working full-time,4
R_3KwrHcX8BA136Q9,51,A woman,Alberta,Some post-secondary,None/Atheist,Working full-time,4
R_1hMameZGHi2NUrw,60,A man,Manitoba,High school,Mennonite,Retired,4
R_2pY9i9PjtBFlvdG,72,A man,Alberta,College/technical diploma,Mormon,Retired,0
R_2fley9JD4lcnmfY,68,A woman,Ontario,Bachelor's degree,United Church,Retired,3
R_3s6PPFaYg6myfwL,56,A woman,Ontario,Some post-secondary,Jewish,Working full-time,7
R_3JK04lxjQvixLbF,63,A man,British Columbia,College/technical diploma,Catholic,Working full-time,6
R_3ey7p6wsPKGGWtG,68,A woman,British Columbia,Bachelor's degree,Don't know/ Prefer not to answer,Retired,0
R_1eqOqZKst2ZVzmS,73,A woman,British Columbia,High school,None/Atheist,Retired,5
R_DwbjqrtGOZ5Kny9,63,A man,Alberta,College/technical diploma,Catholic,Working full-time,8
R_Dxkd7ehrR5rhMhX,37,A woman,Ontario,High school,Other,Self-employed,7
R_2VgNrucE9HIPyKE,51,A woman,Ontario,Some post-secondary,Evangelical/Pentecostal,Working full-time,5
